nuts2_code,country,Environmental_Health,Food_Physical_Health,Housing,Transportation,Financial_Institution_Access,Insurance_Access,Broadband_Access,Research_University_Density,RD_Facility_Density,Community_College_Density,No_Highschool_Completion,Mean_Years_Schooling,Preschool_Enrollment,Juvenile_Felony_Rates,Higher_Ed_Enrollment,Disconnected_Youth,Economic_Connectedness,Social_Clustering,Support_Network_Ratios,Civic_Organization_Density,Real_GDP,GDP_Growth,GDP_per_capita,Jobs_Productivity,Worker_Productivity,Total_Jobs,Youth_Employment,Employment_Population_Ratio,High_Skill_Jobs,Overall_Unemployment,Youth_Unemployment_Gap,Labor_Force_Participation,Youth_Participation_Gap,Median_Earnings,Gender_Earnings_Gap
CZ05,CZ,73.26688660476775,22.230787232320925,14.705206550681627,61.437874598313144,26.509503356975227,41.99553124245927,85.41074361397794,18.43943684403374,6.041311715365538,81.95421008369111,52.341434873251515,41.830545078772964,58.425918271288424,53.43211144423508,29.44647905464327,84.76688192800307,37.29589991969179,71.86919005564505,41.36270380762424,42.91841055605086,66.88915071346244,22.940267934475557,57.658875370896425,34.1780929770675,76.77065712072837,56.24130058356825,58.83101109209665,78.96474473550559,76.45740327426587,95.46930333419166,74.9279419912171,50.27518350342185,27.115147401974514,49.73299933091244,28.324443566790634
CZ06,CZ,32.76349716484741,69.78670129431562,43.78409514823157,27.274892645834537,85.03144930713728,42.41794072018834,51.55828844584486,82.92263466664778,86.39496016695203,3.086892752944881,86.07138298683391,63.75699134256951,67.0456093099492,37.61081346521089,5.255421171848152,92.46312119315809,96.0151098957294,42.050770256197175,62.53014241728459,35.02647726394257,96.7334346235335,7.878444814988395,91.9597127479836,1.5365374845747515,21.91569421520001,58.353180699574395,71.52177488458481,19.490892764785674,9.279847791285922,22.406779359473116,79.70468385909271,41.45179587216631,61.697776559289,81.07417060792885,94.43016660321064
CZ07,CZ,31.13284283704768,36.78141577482725,66.5933055661579,78.21127448629073,14.347380871940008,60.10912522026142,52.86991756966035,25.433587649908397,14.876324808031438,57.517291475369895,78.7012621207914,56.773347600184835,68.11591764839497,19.433051695673186,61.15920845123854,78.68952321176246,51.444467115056604,34.59905148115169,37.56004080280583,3.811029944280997,40.091704133048765,3.49211691122453,49.481455276170536,66.47293151107311,16.79400466821509,44.688686959593205,14.03211166216215,34.578396876745586,68.49912340505895,53.009637210658745,86.3928750891597,28.95232363204604,24.680005380616365,92.8184553849301,96.25334173430653
CZ08,CZ,97.64805584956513,91.24960845049404,19.922527518373567,11.456099589071078,82.74120561594637,12.456741152026607,25.978958718003852,23.038931111035378,63.89858989682104,76.74847209992936,21.495225329330502,76.64894767635059,52.477793233373845,9.662032817092003,98.66636996013717,12.289725656663041,76.75653356172924,17.481600165117726,83.93746569521274,19.706159613193652,35.459097187462326,11.444395938681462,35.59797154523402,14.223819115473068,77.11707463731541,5.723480340835252,78.63404372336001,29.737933167466256,80.77869719454175,65.02477728799096,3.381927101428517,83.37669592622066,17.2683805654416,42.78058405437745,52.27856062242922
CZ09,CZ,99.71020732089258,59.19833670000886,81.31315335716232,37.94777028225723,36.40812260372977,22.5509024452455,63.682241400188886,91.2852147448612,87.48578022301588,23.950366115491306,43.841526204422784,14.486513788711331,73.61853771193509,87.61125338892242,47.42434134644898,53.03654331540552,23.571446398965577,75.24908200663754,23.596621013027843,21.840598537303947,21.801790891249073,69.14737448086811,45.96892748550043,39.66149057072798,94.1894265145194,3.59384930376071,0.496202133436785,5.198723384099457,97.57402829655234,80.00089219238106,52.24079549616037,74.86837713893641,89.30696280129762,0.9480792104607505,21.81144003171035
CZ10,CZ,24.70154437558706,36.022288707079205,12.069706245052592,13.929718265145896,33.97963831627548,16.326128538767104,76.15790424134252,46.903519771214995,63.36680050932101,46.282679077812695,35.808759962123396,85.4461785246048,88.91647694659842,51.10990058969964,91.98344877600262,50.36750773195023,61.73331099710602,25.844589700387132,83.38020983195914,86.33595508680158,68.02549223029988,75.19480228703691,61.114500107577854,89.95521919305814,65.27610827970173,87.0800119644619,45.303678864717014,71.37370202215031,78.67689054332328,41.44293328458095,90.66391774763248,57.52282918152613,36.251126700698144,92.3293987597087,90.03776835489795
CZ11,CZ,41.25120368316435,75.05251258883325,29.52055615448875,41.447269102043514,50.637912025850376,61.59808675674585,57.11443862395913,44.74070339952683,90.74839436447796,49.44976253259312,88.1668214749022,11.188643890594674,59.922877670106466,36.896165653809774,89.8099826441605,43.281940640663976,68.85805825077787,76.21744679170077,69.21679019148728,44.57516783892984,39.06456949429313,13.97091958877258,52.447969029715914,10.830692271218044,18.12308220035277,71.37006526930332,9.838708972027266,94.15388010578324,13.009151091532612,81.66985763836146,46.83442253549144,60.96952160823776,40.56869490416055,92.99205869997296,60.56489736453234
DE01,DE,28.45732370880729,7.922441227337074,35.36154702523171,97.07092230423457,65.13492506173175,72.53639251699427,47.68732603184964,50.98623735161109,96.10070966544795,71.75252428398043,13.61065314467792,79.19868845770893,38.12649331074054,26.813333708891896,80.5371915770397,19.267231091458292,44.576311781982405,91.9951504458,83.85179624494339,9.917715243359037,90.74793860391199,11.993628697075586,71.4182951906799,74.4203822997767,97.47820716374723,84.2311621553255,13.868211965244237,49.091497898624226,49.09259108401353,90.98656558882111,77.50439158534256,63.286744195332425,24.488261067444263,70.56612580388983,21.881322649342305
DE02,DE,83.80866455581281,46.01691481254681,50.43143068268328,90.9070276095338,0.016160420679911525,83.59761315985702,63.93963610817153,88.58180341316317,71.85457496626003,41.71232301454513,93.56068556871591,1.8239649668102875,87.35969071384086,93.5592752489683,96.25016846900331,20.363455688992005,84.45716677850922,80.24430404915888,45.440811139331174,98.4677513661843,24.007268027202457,32.9194981239591,83.55148209370672,3.51763353982123,19.65074850854456,24.044161629450578,31.8159235967442,50.828093950816644,14.615100644607459,53.03403634941893,95.32238540943169,30.494001582081598,15.350041544883485,76.333656820148,26.54350888196497
DE03,DE,96.21160636268311,91.6015738162474,17.599044798184515,71.6260318469605,25.115404488162074,1.7521165296252916,68.76756496661842,0.8593154456425944,65.85836435546244,96.23337364438454,86.09184040705284,21.860737937853425,59.89288036470002,4.483535699297225,90.94655524045335,94.61875088355481,14.27514374649581,63.90018795629295,71.77487140804391,22.157741756685358,91.31779081372365,68.79639297765112,39.4358008675034,83.35140758646193,66.46586858560354,65.77819849865475,69.78032742303957,93.32317107775869,13.988788859044243,65.28145231317033,85.98570094152986,2.3669592686695107,62.79621588520562,72.0101262526667,65.65528075544304
DE04,DE,70.09301850183547,77.64725366796331,67.19239915624942,47.74658913781331,13.33042487425542,14.64719894063573,92.91345461574136,68.05825843998703,58.48108113019141,55.86342485130517,57.44414851702279,29.052106010932498,28.570252862863278,44.37014768526125,60.61838822056684,52.81217771628618,67.43631857678885,58.593241219455706,81.86304619826899,62.31200427009836,9.126136000684115,3.336530700740725,50.69748309200557,14.04353535499756,13.361959615953333,25.58287283075147,97.32439045495867,60.43964027194117,92.05733043179737,80.55011476901394,69.3748237343252,9.162278360977371,12.5220577526308,30.421394739095252,37.722947284555076
DE05,DE,83.522105316831,65.91589946683902,25.000474167646292,11.804136537126531,56.06611784517966,87.97951349831939,24.87681275486028,83.45299840316261,19.05887417069256,36.02877839853289,39.00422258731572,78.03868732497237,17.230003095388724,29.186438135609617,97.93075200553115,82.85635740661529,73.12247039500839,34.611362385877385,99.90968330486919,57.95445939986378,98.95384684622312,43.78043475996963,62.66826774837111,91.10199567563527,82.63494807323505,20.362189996453306,77.56927009770367,49.8048540236877,4.586261293234206,99.9446697018519,83.95297628409031,70.84126476577568,55.82086412230582,42.285804784456296,73.44788731870267
DE06,DE,46.02710817837025,17.277329041252067,63.738274349471304,76.8238692333223,44.15477383020197,2.2546345599688267,13.847924272727974,59.75404211103504,38.664752356581666,89.59225855219476,40.30871381902249,10.919202399916927,96.3801883224939,29.96724521739196,44.61575196031633,91.39624018536546,87.24995400407958,97.54626142428523,5.914081523773607,33.37890376522056,16.34342286024184,33.77355781431477,37.46397362082368,19.623263284951676,25.762232175470935,51.13418902948255,22.782084010329072,74.57163706897248,10.351659481688946,11.846826958497036,86.3881557404745,60.91908500910095,7.685438722508497,44.06569508032015,99.92597086221679
DK01,DK,13.979615191768534,71.72531347713688,47.267011671080226,0.8112854702682748,50.54827688799165,66.76367247231865,28.603293693790576,37.62121444848222,74.92913417566533,81.0914319518241,47.46533133643537,36.97423242674866,31.329734124753028,74.266382405686,82.60391472693547,20.14315683466735,67.09794184739718,7.0324487878500985,41.6450118821554,60.78408758071625,48.34657564859436,51.0582225912743,93.72123969583795,61.25333576949762,70.64462298257517,9.271848666883653,41.71721574640822,41.30594204066145,35.559348774626585,20.003224693452136,68.13196739766873,13.295761901932956,73.09183015179387,77.34188494028224,20.346060983922765
DK02,DK,20.691075062587927,94.38749290530606,90.39357636535222,52.053417549289726,15.909289569978192,21.552735053916738,74.54745327323054,85.98506140564902,81.83063794631668,60.05008522469015,4.935118843204189,75.11954840553938,85.73413111145994,16.86838270773865,7.986773443490436,71.30304361932549,29.599905253713686,59.82493001621171,77.17056666144599,67.5248796480003,60.35123511330348,49.29984690654465,97.43151591318272,46.487735270756936,56.44465574597456,79.48877963991765,10.570456708098973,98.32584076750372,81.7011098158969,86.1202312981635,78.56196381865752,56.35622313308226,87.28373618893951,94.36259854304978,8.51574912583396
DK03,DK,63.95700926414831,10.71954404473715,14.486001604903054,92.33194783166809,53.12735584613164,36.87142671276863,10.881686846617855,5.682774030344895,82.26346185489129,8.561087699253832,48.65198391147697,80.4069337757517,24.529400642797583,65.23087365831319,0.6179860359370348,7.045730853643805,92.22676660611148,30.039432047459492,21.066118030076197,70.12512881014806,53.81324169723371,46.691402115769485,56.71250019547435,49.21737398677002,24.895399850360867,23.752993834735424,6.706296831452018,96.5646107713164,85.59102228652523,34.37490549258517,3.084038267855249,71.85616774663248,90.84412429749882,63.63474103838619,41.883686273199785
DK04,DK,49.37342062038551,85.03497761652088,74.24977825942756,21.47105742137714,61.68701381781747,19.59677149234946,25.75614762930636,14.482968615094084,39.87260767010893,27.759901017210844,20.619265441134615,99.54307787265685,6.209357965107176,48.0642713326881,14.216956300394534,81.5777963725216,70.9515680339043,38.842025883869745,52.98712275476125,63.43376746401784,34.10193440862126,70.92815139425585,59.12883548399716,51.32289487021369,44.051431173639784,40.12613616254501,94.53895712946267,68.38650716303867,79.54724760871537,41.33147696903168,56.27282978189121,87.9835550001523,37.48696770372082,70.41509813067043,53.56465916831542
DK05,DK,63.05120496352246,92.66078450338931,25.170849496454384,55.41290360713978,69.35898622733689,11.637176664431337,52.90400323403519,17.700503088226625,39.05511467849754,48.71063400850406,7.449620663040513,73.86701348134864,18.661757513507293,12.376827013645265,45.312186751736995,72.37238011206544,83.82892046392891,95.82366707791842,84.98555390732466,48.78911803080057,74.15391263069276,77.67754418666425,14.8168679490553,27.43165902663677,60.65214944021883,25.800997785089297,43.0841432945371,70.26419243678893,81.88285620627532,81.71612421925943,38.50875324044558,52.411838650340925,75.4831367925719,68.67418902743296,41.874446120281426
DK06,DK,4.67899762959102,40.31819870173354,80.11058015959208,27.954779160706178,74.13154063446935,22.14614388793801,62.09701753173661,34.24581255813482,3.432854342727776,48.7893892784098,58.382973812003215,15.266832230545567,65.17594129756088,26.906029680165457,97.78378533850949,92.78988538734627,71.07143947128294,58.8366105756446,82.04453039532036,69.09228092201779,51.52259303329109,64.03538323973461,77.04781069082127,19.585223213386104,56.845680015884824,77.61254324865975,10.522997987216954,12.306288397073196,75.54555641994361,85.62465681924192,91.03643645459023,22.868871662566725,19.99401898462041,60.30300896089397,12.292180973717393
DK07,DK,73.04789422575512,67.29186998245395,85.86864891779558,32.15899001151844,9.035900048030676,16.259540784982306,20.62067921386849,44.40751942786111,6.812759196612383,44.45710295849445,80.88448677133927,30.61568903477887,96.8691201953569,87.54804139411387,2.2505156858364073,64.04485907542077,99.91853381384932,7.852960066040959,22.914510481193982,8.753356471089246,32.38502949771125,81.08212995261836,27.90527326514891,77.94199877310825,93.9349914177701,11.54966408627499,92.26374848431075,78.69171601491064,27.421151259920194,47.232085711710205,53.91438242757651,58.88625038356912,65.28906934476281,54.98477452220744,30.901621263262
DK08,DK,35.83249016688175,52.4786666376191,74.68070365522291,28.10788337099256,39.43429011959814,43.437330789248854,66.98955561896477,26.88825357676362,59.07115719956757,79.76702146659804,32.405880843230605,62.039100198118305,66.3666917948815,43.66312924679199,58.55114731176015,13.241792100926308,67.610418344445,80.11419244174951,19.08177967727519,15.559358811240786,38.28634726131265,76.11816968607539,58.9006531803868,32.77022687842736,60.09927437163304,75.15338884971054,63.56812250182669,11.745680743324549,88.027509604004,18.843593843798867,75.64498440395634,20.452235270380037,59.84442951964647,22.37886805926036,97.82401751599973
DK09,DK,2.3744073341321004,30.667624106648418,16.340311380829753,21.024697664210468,21.284304365378137,47.54079514646469,87.6370155599033,74.084324523539,91.22363946265655,87.96315685531683,27.049855050101957,33.36906009813212,98.04721373823342,13.389080963659838,55.60464873539498,59.38143518992892,99.14354065718727,68.93518421115897,58.93689918755302,75.62988971396749,50.49321169878802,42.62716642669181,64.13546737839162,53.05142133989757,80.92843787562235,80.45387021127418,17.743945204776935,47.36384140284543,58.59293617776651,64.2547179452585,96.8948034462365,5.461507950832944,59.569638058395,72.62846567804978,94.79713279776163
DK10,DK,30.589018517172562,54.82107187491263,80.65840908526008,85.47044814328146,99.07258257981167,40.92316176072692,5.878128430787544,5.603457803672962,49.44467497552982,96.83861441215,54.272810724988474,60.20283646512414,68.42351203312477,10.393264353680976,50.53984129799205,24.371756076915297,89.54571256028154,80.02257861622324,12.30383753176596,49.40362901239127,23.44669403033417,91.87645834525591,92.80787851290249,49.11864739955093,73.53325271793209,24.358358401251646,78.8266660245793,10.365815812310785,0.282514482426921,83.53707888465381,8.183129849162674,32.78975218027321,72.0775347674415,50.19082943392944,43.69382791626667
DK11,DK,34.77051609331786,53.18175281594648,61.49450371860533,11.88848080075805,9.631048549172194,16.373987962489945,15.200174641073161,38.62814046314676,89.08113740554134,71.11730837960575,20.359568136505313,23.340080384440242,79.08005197481242,70.56159303882677,70.37765515195396,99.94138159830368,81.24724375912112,56.124023385091704,83.80637544921234,82.93542054237739,7.846213149748471,23.521520889950377,19.79643707703135,99.32290088347186,36.17434073034481,32.99562639749317,89.5375225230352,54.1299528320599,67.83408493704181,87.6386241934178,46.53266497449036,70.94960544709897,58.28962155219863,52.678656566885564,9.503910191892306
DK12,DK,38.65370486872754,27.34845109053996,46.99085845105787,70.03749512972944,85.3788596593338,62.64295061973152,43.02987591941917,68.92110170723436,38.88211238473034,32.69735449375876,61.52612271167447,19.308463929250287,99.50794121024319,27.322313817974496,51.141759119112216,94.17464663149083,14.513450110103843,36.184230456654255,48.04179269291418,4.037559252333245,46.748122292641895,40.4801063140775,19.0047906427005,76.06195507911883,29.825118959466412,57.97373006207719,28.268438538369644,69.87069751112881,53.81935583939097,7.909895874475659,8.312787093239793,19.13405309928311,56.146063022499604,9.810052222665922,75.10701302818578
EE01,EE,51.864100611577804,48.80074050978439,57.840283818225146,99.46747152578894,5.183195025278165,17.797809550400913,42.91955994985971,28.959267584556358,60.61677998593087,97.04982332791711,13.605124665095047,91.6960141847089,89.0877115852422,73.66114369097306,17.953675645787857,65.01393668656252,85.02118911151891,77.11476389156743,0.04342672858639318,38.6676604716379,81.35750833121853,3.6801060977442512,17.48337222890074,0.14937784504576168,59.82207720640073,12.617398342618468,41.274515360557174,19.605347116933093,69.51387239968747,38.830075883022275,41.3695772802223,86.2909915527917,36.04391358837975,52.585540960513875,80.15515855734172
EE02,EE,63.7421452589503,72.38025348332285,39.1085919790151,41.03924763469233,54.638059043834694,72.06436177003269,50.26660357297048,58.817586668843035,84.92192886072823,65.58925022401671,98.6003539150213,95.85829757811291,35.96928870717906,80.17378463781016,39.264528616341245,51.11519044577646,72.9950476839535,22.900975128666524,79.4282162637048,94.27915250970045,34.36644140684416,87.9117621232458,1.2863633403945918,15.373937501442159,4.057111874520524,71.96603933729133,84.95039075717108,84.98460148791537,53.02652501935272,90.94964901057587,52.344565272431744,89.20041686402399,80.70752743179183,71.3064593209814,38.65349343519197
EE03,EE,70.84132533125647,94.48459350547117,7.0083459883027,21.38669076845121,84.4407736444279,38.44883535117627,84.69762734738092,6.015178979508096,42.13484067840494,20.544715267305914,5.549182687718002,47.00737029178723,52.46885757907058,49.069367539536366,51.11152033615859,55.59756813549088,80.67585537283124,73.0830702067266,8.938772095667035,76.16801872876431,78.5515889737492,82.87579962882971,48.064681980568636,60.03325903876204,63.324317678678824,17.122531352908744,43.33279342358532,64.90735567380337,93.13818336145386,91.84576509503697,10.858811603646911,26.99150397339033,90.14044269687622,69.3022132295269,13.839791876368269
EE04,EE,75.91026134417635,8.866090294020845,1.6638650327429505,52.43435794162883,70.28309546792946,93.81708655668876,65.09600992839049,33.05917801561363,9.068052210076205,75.02356033363984,65.37300977211848,8.833221701695715,27.186034489531984,21.35195491540299,42.21734437016187,85.76403283647055,11.682712984579835,6.648625850344747,49.83947943873653,83.08331096215905,26.952201315692513,60.867825467318795,30.391259234142442,80.66197405012512,59.84545668038426,89.62893881137633,4.728897462076143,10.468363357857502,1.6131174934319925,29.391926852711926,28.25219467042912,46.919689290455416,46.281556792370196,31.097556732720435,11.530225921188265
EE05,EE,2.59138997776005,91.84846403866796,81.8337223053765,34.914016486790445,54.96409645305918,76.55396479895626,65.05461430454432,71.18518089320604,89.2431542317287,40.01026986490318,87.37141942538453,91.97567484143995,53.10751705384311,60.39459140321248,3.558939313453069,92.80179727122584,5.926937578014613,1.1590120075462673,91.04317804105683,41.81184989799709,45.761865804116155,97.61905373227461,91.49837098201287,94.53501288324414,98.06945810518606,24.695019237626937,11.677208233989955,71.50551011207857,2.75262347654196,80.66759299585497,11.138765691474484,62.04061603556892,25.469018158641298,75.55100317185037,85.82946738618969
EE06,EE,97.31072351069334,93.69473969720579,74.54750800710215,71.51757441087723,47.59073041591241,23.610420987918758,71.91980459297778,3.842950109352372,70.23279812811371,74.98251942048067,34.46572722291371,20.930564560959464,29.54510423896015,39.33568366406327,31.976139529472846,65.74091112673942,55.5817992164488,55.1304875901433,34.987685529419245,64.55363108867891,54.606811423820886,10.77285346116108,74.03266198329335,84.43852344665697,83.54427014919644,2.659486289986257,57.81718153040721,39.16049920492718,90.22210052681358,49.876165858817835,61.47301633644925,46.68633546942607,85.17043044481517,36.484566158303764,28.294318451642507
EE07,EE,67.09370065984115,14.576918785653149,27.783767096204027,70.24620580085758,59.993146021929235,89.15358930881149,40.74614801462769,4.924178453164696,28.438322185477983,24.639665204619497,87.68333497724382,83.85072008303719,93.89715575151519,20.426369499349562,35.93088998676283,56.0697825888824,60.69031862791062,76.939481926991,54.99596523842618,37.50257908581198,77.656562471548,87.91882515990717,17.118779530695647,57.55697470873796,96.64331668898525,2.057581474481529,86.21239889121638,88.09746039933685,69.8110818330094,85.20313835995988,40.84241474840373,49.995773434319766,21.935904343304458,6.1389433864567415,50.8575149550329
ES01,ES,4.61004113922221,48.25874308793324,53.59107313796668,46.63014263845856,13.419222619689176,23.241993425687912,37.0966015842091,63.05852423143834,43.90743940270935,61.721156379156895,60.18016098771485,43.390805697039895,11.957852199254281,86.49875915128024,77.27019903193322,77.88629963641918,44.036250160352665,72.9476044533479,71.98748804113508,32.990558349560175,56.453929527094104,58.60286116112516,43.72995755465843,19.151814042689395,87.40548815109344,20.584208943804395,23.106678255634705,61.49141172681547,70.79473555608936,15.951178452405602,99.77077756522202,68.47303413740265,12.410369515530405,31.14799617941788,93.28053811316643
ES02,ES,83.02553495879512,92.87264950870231,17.990529096954276,93.23560590113603,95.23460166006429,54.04047478902778,63.62321724282845,36.27221814243473,24.6073203105995,90.20382009018667,3.7203020919473917,48.92733664201272,92.72667587732367,46.88683921392743,36.830842967122734,14.569875197962656,76.07730866746421,62.004151823608076,96.41284087466745,9.263873009652112,4.3728491116450385,98.79935912993257,22.851119951555887,23.136635016983487,16.82723003260943,86.05573064862499,35.82269959159633,48.75388606475916,36.04177939282113,33.18925755853519,81.1094611543057,4.128011622879613,15.541589394166744,67.95284747433041,29.535499968196312
ES03,ES,68.38358768138025,92.7236034663535,87.95150812786612,23.687904896296917,36.07713224567577,28.909106156324594,85.05856562182996,93.38309630750523,24.80768222692593,26.307542101502623,44.49313174896985,83.67155035110879,75.98107923161326,44.33011674940275,25.875487762018057,5.151592803968996,99.70443154241417,93.73570110280292,32.24334248920751,49.48645416576265,63.840209865380594,51.95869834891227,7.351578963216698,5.260247243396055,93.98786480158603,26.591243041872858,22.913534056892125,45.143481548652865,22.888417943696005,66.58068151818384,88.38484040898635,28.406264084754785,66.49261855589185,59.63129831357246,71.15799066937001
ES04,ES,96.33656310440712,42.865464847150406,15.001993414901293,22.292259449456797,70.75237691777272,56.83044583740963,25.879189958404723,93.7616305091643,16.17055107041875,43.99109489150519,46.80412344483879,17.857373997860726,35.11327909618943,57.502820222021676,86.73146746187747,67.88171101617074,67.98284915841627,79.19213342172866,28.867449291257287,5.262881071036574,4.666720524151291,14.860282653497736,52.47877606033614,58.8144802044963,91.94995404531612,92.98875043655131,25.864746504517978,99.34174611603254,63.480375844372006,25.169793520102846,93.86402777403005,30.508351235080124,66.16244102537728,36.7128955737396,89.48142611533491
ES05,ES,9.041498301739503,70.33927881445852,36.49765364551934,95.84497147551578,3.3400940419079928,3.4758368304630416,33.10431559850547,25.08980886371924,51.03420769037555,52.57536395621394,52.70936058676966,60.079114217521024,9.498940061026884,58.69796341866936,19.016857135942423,75.49606770803125,68.07843026902964,99.35008009153188,18.012872476223652,5.742731030930981,83.58284056414553,23.09362923698818,41.349362568083805,94.02830699858369,27.76350982322552,70.35103704780475,23.70974374507535,11.961370000414961,44.01007187715986,86.66129789453528,86.40065500969892,98.90126975938614,37.54076895031571,97.3597577291111,37.30361864977032
ES06,ES,58.18873793409464,70.42374042488021,56.310343129907444,75.83145408246885,75.04243047717874,74.25001788128507,7.81553579529537,27.346563349109854,55.63049845371473,80.47671894629464,77.18713427385472,48.33698251053791,0.305108756612138,52.54072849517644,58.9114196094275,43.71756773099884,50.41779106524825,86.61209733107854,85.55543998553931,85.3035512430861,85.85855241379147,52.20026976815271,84.34979581489246,11.339062475494266,63.871883367293236,82.52463498297634,12.902261301130725,25.123421373682532,60.544516250418404,91.00944020747356,74.96513442068377,77.64429223106617,8.892269349135596,69.56487879448726,80.40283060170549
ES07,ES,20.116152309097657,32.77985582336412,29.918660278902454,12.592517347810261,36.22066023235403,43.69801182087837,18.978901364018984,58.989777405861176,42.629753283916585,12.451770479958535,67.24404550072266,22.427896838907568,97.35594205863585,22.95705390191595,28.52520710262071,59.10307838729153,24.38127378377988,78.1885221068653,29.751916315456338,31.296925049053325,87.22957708918582,41.579193674950986,3.909038719784508,6.706411343339791,85.31060406457044,44.09263148784238,5.0628204742451555,84.85838934890448,89.51209129589621,77.64870900601038,19.74653104445704,85.50643204202153,68.16709194652117,89.74869628107025,58.62318521711135
FI01,FI,92.37947998848698,95.99731940009075,81.38085167105442,65.2511466922894,72.159328332441,81.81247820179335,53.36072530656355,61.82017878845173,87.98576749990545,63.48904710084431,60.300614353942514,8.515525018244151,19.325317293251885,41.22447342977331,71.25421966480184,13.028075513221783,27.67146800558422,80.15829917131953,4.998633861402235,94.59999360185262,75.5552480671503,94.83596316881649,37.73419203975435,42.82815642895691,73.95122143441756,6.498404150182302,67.28979877733482,31.69772751949219,55.147211370396995,25.918291033649687,0.6221904612422224,44.32721772919247,18.991519310592953,82.98357439491824,39.516825358938924
FI02,FI,23.499159225835253,50.45245767979368,70.83046452208322,39.63068946523441,64.7136090001202,19.95820241765507,67.61515732478412,85.60880935050133,13.119199303680185,72.69487051757959,40.46401743054412,70.45792881064476,73.32257698987733,27.6814194341824,70.99094791372107,87.8195946435665,32.838770450226775,67.99886432733344,43.464259008826154,61.74941607523633,67.72788321437872,29.089114996252608,64.39455623786328,67.46074984416755,95.78903141242665,57.04831484051422,93.66624656574267,68.84647337582643,71.1314705183171,48.95342536031364,67.44326990799547,4.61399161468381,79.92506094668921,90.83805452184033,21.57771136196145
FI03,FI,4.935023969293118,76.76664847973363,57.50661795016846,86.14392683050644,32.8745627071597,72.34918115756909,95.56220090931113,22.401706787282006,9.895628178689009,86.91640081480445,13.393748955466844,39.61022481597368,94.0457535825481,27.207362533326872,57.81108572855618,91.2442753893083,75.47203643023789,57.10512837556298,60.874440310359766,6.176700911343591,23.422764415181053,27.434965144530477,0.788831777440091,65.96828144627993,47.95585997013254,42.492240971025396,68.41312434743685,75.87355233477436,74.48486221659245,1.2108728911868538,21.780521001549925,62.61695120869108,57.411721719876226,7.193744913521316,22.22081329971187
FI04,FI,81.00381314923482,85.57092999909767,94.54798292117603,48.914302484490115,99.7827375338725,71.5466408767514,86.3406928176601,80.82706086378772,39.70979810737736,37.830423685031946,58.90553053777784,94.72590747832751,70.85219705747572,23.05187838455153,32.00468137925294,72.57870055264138,24.974553393675304,32.380574244844176,62.42624424793485,15.732336490572052,66.24241357007844,95.34577570255726,93.03456702915366,9.585193278518556,71.35401567777474,62.79931560624189,60.8456249059365,47.4017596631935,14.537028661151908,34.07735084457087,70.38056416932598,79.39959866627608,15.766920494738256,1.3873718942929547,68.70982167088601
FI05,FI,92.67413466949394,8.129432764339228,19.1063522525339,43.886420863977314,65.5626667713588,7.052859202366212,70.6287850360978,2.5064889496374865,61.08956737255918,81.70010727925379,26.58205580480335,52.884410898043164,39.16264436901754,20.293577988587717,91.50642833001874,51.73454778801015,41.00484539432646,17.35195261060648,49.91949012875882,76.0996556111548,50.46660971160273,70.60768110205204,8.049669191365826,21.565323031237426,46.59995195290254,24.765847241288196,73.9317534370699,76.73539360643828,29.563536581470984,46.18643436541184,50.27370119514026,88.40046026455866,61.768673199043015,1.0306830032322911,93.45395997713042
FR01,FR,36.190558034800766,91.77188809125619,97.25098805562811,57.65628165912433,64.48490361290274,39.92429239093688,49.15896961778377,10.062994660948787,74.30059555002705,56.233302758134506,95.20299255564467,21.77979148363014,32.48737053087378,6.89053461845599,37.691613284314926,43.51981644829214,61.78568840378368,87.25859534429222,94.76667337142572,13.832061060348554,20.261877476297496,23.23689219236762,68.97879884550721,5.729591600258532,63.64977757669941,20.825260789387777,66.40408980433433,7.242224731385393,39.12952971923262,76.24739620779353,50.43211697016965,94.38721926194762,46.697548332465544,32.583143944630564,63.515428437150426
FR02,FR,77.66423319233392,82.43517290623802,10.290830445459054,9.570171815540174,44.20083204538548,70.43355726331217,97.84351592420249,86.55684395090691,72.11040029462137,99.78863274771665,85.10985137172507,33.99372137826171,60.64105205300289,90.26987379854934,65.67569390233771,86.77337669187729,98.78998425341878,94.9570678729175,94.57247075237431,49.29554358213317,44.57656039040499,94.81551382351505,65.15833170351445,62.79583379373691,57.950912050198966,31.71104825982818,92.20010785294261,31.394783874696696,89.42738646219655,16.505541376213696,42.11355572923344,77.80520048554548,88.1028655414157,64.37280037217394,57.161846870242194
FR03,FR,54.35775436955272,81.8495838804896,2.650580147256454,28.68534284682671,58.87318179345552,29.68853664513147,22.66935122174816,88.47291764894834,83.72161796960468,59.99460769470725,94.67087956055316,71.65074014226967,85.60164272442188,37.41153090705291,95.1529164521014,97.85770064002395,33.853549700262064,52.325831404092085,4.598986351781676,78.97219114521518,75.52771931970618,29.05050477461145,0.13138391950225925,57.388447587000904,37.61273787863422,97.11483220350087,76.04298880098438,94.76215762647772,55.371165094552055,67.35662039804096,21.286709413534368,8.968735667367888,4.067794373869738,20.045676765385466,87.52960849687757
